X0 dyn,X0 lin,X0 diff,X1 dyn,X1 lin,X1 diff,X2 dyn,X2 lin,X2 diff,X3 dyn,X3 lin,X3 diff,X4 dyn,X4 lin,X4 diff,X5 dyn,X5 lin,X5 diff,X6 dyn,X6 lin,X6 diff,X7 dyn,X7 lin,X7 diff,X8 dyn,X8 lin,X8 diff,X9 dyn,X9 lin,X9 diff,X10 dyn,X10 lin,X10 diff,X11 dyn,X11 lin,X11 diff,X12 dyn,X12 lin,X12 diff,X13 dyn,X13 lin,X13 diff,X14 dyn,X14 lin,X14 diff,X15 dyn,X15 lin,X15 diff,
-0.587577,-0.588416,-0.000838816,-0.104461,-0.104442,1.91927e-05,0.568131,0.568688,0.000556588,-2.04427,-2.04873,-0.00445652,0.0474579,0.0564516,0.00899366,0.263539,0.291027,0.0274885,-0.277496,-0.283316,-0.00581953,0.000983649,0.202585,0.201602,0.0544368,1.11102,1.05659,0.00559907,0.357101,0.351502,0.0458895,-1.40431,-1.4502,-0.0171488,4.15153,4.16868,0.00482832,14.4337,14.4289,0.00358778,-2.38766,-2.39125,0.550272,0.550339,6.6638e-05,0.00449571,0.00442758,-6.81295e-05,
-0.587528,-0.588353,-0.000825584,-0.10228,-0.102406,-0.000126451,0.568367,0.568888,0.000521243,-2.04245,-2.04689,-0.00444698,0.0469077,0.0506826,0.00377492,0.263818,0.289555,0.0257377,-0.277386,-0.279522,-0.00213587,0.0015883,0.0342391,0.0326508,0.0548828,0.972797,0.917914,0.00604765,0.2178,0.211752,0.0452848,-1.20125,-1.24653,-0.00883012,1.66651,1.67534,0.0097393,13.185,13.1752,0.00115885,-1.49035,-1.49151,0.550956,0.55102,6.34193e-05,0.00456597,0.00449575,-7.02241e-05,
-0.587477,-0.588321,-0.000843704,-0.100103,-0.100038,6.50063e-05,0.568601,0.569128,0.000526667,-2.04062,-2.04507,-0.00445366,0.0463372,0.0552554,0.00891815,0.264085,0.294558,0.030473,-0.277265,-0.28064,-0.00337499,0.00114713,0.19058,0.189433,0.0543367,1.10656,1.05223,0.00559718,0.342633,0.337036,0.0459208,-1.39295,-1.43887,-0.0163867,3.99658,4.01297,0.00526636,14.4984,14.4932,0.00353192,-2.32542,-2.32895,0.551643,0.551704,6.16908e-05,0.00463681,0.00456601,-7.07991e-05,
-0.587425,-0.588273,-0.000848472,-0.0979291,-0.098049,-0.000119843,0.568834,0.56936,0.000526369,-2.03879,-2.04981,-0.0110207,0.0457826,0.0495214,0.00373884,0.264357,0.290924,0.026567,-0.277151,-0.279295,-0.00214368,0.00134689,0.0355306,0.0341837,0.0542825,0.97467,0.920387,0.00564449,0.212788,0.207143,0.0454882,-1.19862,-1.24411,-0.0124167,1.62105,1.63347,0.0071224,13.203,13.1959,0.00168241,-1.48989,-1.49157,0.552324,0.552392,6.75917e-05,0.00470457,0.00463684,-6.77318e-05,
-0.587369,-0.588219,-0.000850022,-0.0957581,-0.0959226,-0.000164464,0.569067,0.569594,0.000527322,-2.03696,-2.0414,-0.00444245,0.0452454,0.0489136,0.00366815,0.264639,0.291199,0.0265608,-0.277039,-0.279183,-0.00214377,0.00162696,0.0351405,0.0335135,0.0544912,0.975542,0.921051,0.00585161,0.209693,0.203842,0.0455025,-1.19693,-1.24243,-0.0104904,1.57284,1.58333,0.00858936,13.2251,13.2165,0.00153246,-1.48826,-1.4898,0.553014,0.553074,6.03199e-05,0.00477653,0.00470461,-7.19232e-05,
-0.58731,-0.588161,-0.000850797,-0.0935895,-0.0935177,7.18534e-05,0.569299,0.569859,0.00055927,-2.03513,-2.03958,-0.00444698,0.0447101,0.0531339,0.00842381,0.264921,0.295378,0.0304569,-0.276923,-0.282724,-0.00580072,0.00149291,0.198367,0.196875,0.0542463,1.11289,1.05865,0.00570246,0.342238,0.336536,0.0459858,-1.38936,-1.43535,-0.015115,3.94707,3.96218,0.00598025,14.4922,14.4862,0.00345772,-2.37066,-2.37411,0.553708,0.553765,5.69224e-05,0.00485005,0.00477657,-7.3479e-05,
-0.587251,-0.588102,-0.000850439,-0.0914271,-0.0899406,0.00148658,0.569529,0.571763,0.00223446,-2.0333,-2.04435,-0.0110459,0.0441583,0.0479133,0.00375507,0.265192,0.371066,0.105874,-0.276805,-0.277157,-0.000352383,0.00121707,0.0164074,0.0151904,0.0537913,1.73701,1.68321,0.00533448,0.339862,0.334527,0.0459784,-2.75006,-2.79604,-0.0170182,1.64816,1.66517,0.00454022,52.4507,52.4461,0.00363895,-1.14882,-1.15246,0.554392,0.55446,6.83069e-05,0.00491718,0.00485009,-6.70971e-05,
-0.587189,-0.588045,-0.000856638,-0.0892648,-0.0894332,-0.000168316,0.569759,0.570298,0.000539482,-2.03147,-2.03591,-0.00443506,0.043644,0.0453016,0.00165758,0.265486,0.291274,0.0257877,-0.276694,-0.278978,-0.00228363,0.00177398,-0.026838,-0.028612,0.0542528,1.01828,0.964025,0.00576907,0.172726,0.166957,0.0455594,-1.27737,-1.32293,-0.0108072,0.535407,0.546214,0.00847592,12.7404,12.7319,0.0017799,-0.0699729,-0.0717528,0.555084,0.555145,6.07967e-05,0.00498821,0.00491722,-7.09863e-05,
-0.587123,-0.58798,-0.000857174,-0.0871045,-0.086809,0.000295453,0.569989,0.572207,0.00221825,-2.02964,-2.03408,-0.00443888,0.0431251,0.0510555,0.00793042,0.265782,0.296265,0.0304838,-0.276578,-0.280399,-0.00382105,0.00183879,0.198863,0.197024,0.0543036,1.12566,1.07135,0.00579361,0.338245,0.332451,0.0456873,-1.40489,-1.45058,-0.0109079,3.84908,3.85999,0.00863618,14.8534,14.8448,0.00280261,-2.24951,-2.25231,0.555779,0.555838,5.8949e-05,0.00506031,0.00498824,-7.20681e-05,
-0.587055,-0.586209,0.000846386,-0.0849448,-0.0848658,7.89464e-05,0.570218,0.570782,0.000563622,-2.02781,-2.03224,-0.00443101,0.0426129,0.0505323,0.00791943,0.266088,0.296113,0.0300248,-0.276459,-0.279424,-0.00296465,0.00183283,0.197485,0.195652,0.0541595,1.1252,1.07104,0.00571564,0.336917,0.331201,0.0458026,-1.4052,-1.451,-0.0124286,3.75459,3.76702,0.00796878,15.0531,15.0451,0.00305096,-1.97942,-1.98247,0.556477,0.556534,5.64456e-05,0.00513218,0.00506035,-7.18241e-05,
-0.586984,-0.587797,-0.000813663,-0.0827866,-0.0828108,-2.41771e-05,0.570448,0.571012,0.000564158,-2.02598,-2.03042,-0.00443339,0.0421118,0.0499133,0.0078015,0.266408,0.297112,0.0307046,-0.276339,-0.282087,-0.00574744,0.00202785,0.195824,0.193796,0.0542943,1.12067,1.06638,0.00583466,0.333268,0.327433,0.0457342,-1.39807,-1.4438,-0.0108928,3.68284,3.69373,0.00928047,15.1975,15.1882,0.00295288,-1.85425,-1.85721,0.557178,0.557233,5.45979e-05,0.00520418,0.00513221,-7.19628e-05,
-0.58691,-0.587748,-0.000837266,-0.0806301,-0.0801185,0.000511639,0.570676,0.577921,0.0072453,-2.02415,-2.02858,-0.00442529,0.0416112,0.0493098,0.00769861,0.266737,0.29673,0.0299938,-0.276214,-0.281357,-0.00514299,0.00209462,0.192193,0.190098,0.0542883,1.11642,1.06213,0.00582634,0.328982,0.323155,0.0457602,-1.39258,-1.43834,-0.0109009,3.56183,3.57273,0.00963086,15.3686,15.359,0.00305978,-1.63303,-1.63609,0.557882,0.557935,5.31673e-05,0.00527542,0.00520422,-7.12066e-05,
-0.586835,-0.587702,-0.000866294,-0.0784753,-0.0783924,8.29175e-05,0.570903,0.571443,0.000540435,-2.02232,-2.02675,-0.00442982,0.0411096,0.0487118,0.00760221,0.267075,0.297771,0.0306959,-0.276084,-0.281831,-0.00574687,0.00202066,0.189064,0.187044,0.0540908,1.11267,1.05858,0.00567224,0.324784,0.319112,0.0458214,-1.38636,-1.43219,-0.0120062,3.45475,3.46676,0.00901653,15.5333,15.5243,0.0032838,-1.43268,-1.43597,0.558587,0.558639,5.28693e-05,0.00534515,0.00527546,-6.9682e-05,
-0.586758,-0.587436,-0.000677824,-0.0763221,-0.0764861,-0.000164025,0.571129,0.573359,0.00223029,-2.02049,-2.03102,-0.0105336,0.0406105,0.0476402,0.00702967,0.267426,0.298111,0.0306855,-0.27595,-0.27786,-0.00191063,0.00203573,0.186664,0.184628,0.0539394,1.10852,1.05458,0.00558122,0.320597,0.315016,0.0454318,-1.37995,-1.42538,-0.0100045,3.3673,3.3773,0.0100898,15.6882,15.6781,0.00321971,-1.2769,-1.28012,0.559291,0.559345,5.44786e-05,0.0054126,0.00534519,-6.74143e-05,
-0.586677,-0.58755,-0.000873148,-0.074167,-0.0745141,-0.000347085,0.571356,0.571938,0.000581622,-2.01866,-2.02308,-0.00441885,0.0401323,0.0387733,-0.00135893,0.267807,0.296306,0.0284982,-0.27581,-0.272209,0.00360104,0.00208167,-0.0885295,-0.0906111,0.053988,0.909747,0.855759,0.00558099,0.0936308,0.0880498,0.045984,-1.12489,-1.17087,-0.0130843,-0.929727,-0.916643,0.00906243,13.9911,13.982,0.00358031,1.71344,1.70986,0.560012,0.56005,3.82066e-05,0.00548485,0.00541264,-7.22054e-05,
-0.586594,-0.587468,-0.000874162,-0.0720132,-0.0720276,-1.43871e-05,0.571582,0.572127,0.000544727,-2.01683,-2.02125,-0.00441456,0.0396608,0.0465284,0.00686755,0.268206,0.300804,0.0325975,-0.275664,-0.277866,-0.00220186,0.00242388,0.181391,0.178967,0.054393,1.09926,1.04487,0.00585673,0.311672,0.305815,0.0458103,-1.36605,-1.41186,-0.0103507,3.17636,3.18671,0.0119372,15.9883,15.9763,0.0036262,-0.95,-0.953627,0.560733,0.560772,3.96371e-05,0.00555449,0.00548489,-6.95991e-05,
-0.586509,-0.586097,0.000412047,-0.0698611,-0.0698918,-3.06964e-05,0.571806,0.572377,0.000570834,-2.015,-2.01942,-0.00442052,0.0391758,0.0455147,0.00633889,0.268612,0.302228,0.0336157,-0.27551,-0.276618,-0.00110799,0.00228441,0.176488,0.174204,0.0540793,1.09676,1.04268,0.00563105,0.306511,0.30088,0.0458729,-1.36128,-1.40715,-0.0117534,3.01945,3.0312,0.0109285,16.1671,16.1561,0.00385063,-0.653393,-0.657244,0.561453,0.561494,4.08888e-05,0.0056213,0.00555453,-6.67702e-05,
-0.586422,-0.587298,-0.000876129,-0.0677092,-0.067625,8.42214e-05,0.57203,0.572579,0.000549018,-2.01317,-2.01759,-0.00441766,0.0386988,0.0449478,0.00624903,0.26904,0.299642,0.0306021,-0.275349,-0.276725,-0.00137597,0.00226636,0.175064,0.172798,0.0539538,1.09135,1.03739,0.00553166,0.301911,0.296379,0.0459024,-1.35203,-1.39793,-0.0122086,2.95519,2.96739,0.0108297,16.2917,16.2809,0.00402646,-0.578006,-0.582033,0.56218,0.562216,3.63588e-05,0.00568712,0.00562134,-6.57784e-05,
-0.586332,-0.587211,-0.000878692,-0.0655574,-0.0654689,8.85427e-05,0.572253,0.572736,0.000482619,-2.01134,-2.01575,-0.00440836,0.0382331,0.0443401,0.00610693,0.269493,0.303096,0.0336033,-0.275178,-0.276673,-0.0014948,0.00252998,0.173102,0.170572,0.054222,1.08606,1.03184,0.00571732,0.297207,0.29149,0.0455038,-1.34344,-1.38894,-0.00900824,2.8753,2.88431,0.0137904,16.4207,16.4069,0.00470232,-0.471205,-0.475907,0.56291,0.562943,3.26633e-05,0.00575232,0.00568717,-6.51511e-05,
